lat,lon
55.7367648,37.4905372
55.6562593,37.4027126
55.8638717,37.4250872
55.8747537,37.708538
55.6412581,37.3595846
55.6367687,37.6729192
55.7203912,37.7861634
55.7770929,37.6152783
55.4488114,37.5101034
55.6018718,37.5885038
55.8143416,37.6617623
55.820595,37.6602636
55.684816,37.8476783
55.8207786,37.8317666
55.7703953,37.573578
55.8095243,37.6365073
55.8297396,37.446041
55.8296337,37.453888
55.8151108,37.6493475
55.8786846,37.719546
55.8770243,37.7143542
55.8122367,37.6533069
55.7088167,37.4007554
55.7150103,37.4008089
55.7129239,37.4112002
55.717572,37.4075018
55.7477047,37.7077503
55.8134571,37.6496144
55.5041233,37.5594253
55.5079763,37.5676761
55.6898118,37.5406814
55.6861037,37.5360636
55.7418066,37.4963655
55.5002646,37.5703414
55.6808605,37.5773929
55.8180669,37.5732953
55.734438,37.7520612
55.8587145,37.423835
55.820031,37.6477622
55.7721997,37.4911932
55.7917166,37.5833358
55.7828398,37.5906798
55.784464,37.5694957
55.8712271,37.591565
55.6214018,37.7381483
55.864907,37.6041444
55.8651827,37.6035347
55.8678079,37.5919101
55.8608342,37.6418252
55.6657159,37.650689
55.7239388,37.4469163
55.7640485,37.4873907
55.6469628,37.4113327
55.9325726,37.5478709
55.6671926,37.5671812
55.6458972,37.7529472
55.7632249,37.7844909
55.8237157,37.6553609
55.8018202,37.7264751
55.8029531,37.7259804
55.8158188,37.715664
55.8355251,37.3547729
55.781977,37.7034561
55.7946198,37.6194384
55.8118888,37.5672654
55.846751,37.3465891
55.8049434,37.7172255
55.8945484,37.5856995
55.6122352,37.5891752
55.6114458,37.5973035
55.6071952,37.5859097
55.6255973,37.5950217
55.8221882,37.6456799
55.8582128,37.5938109
55.636005,37.6730008
55.8259992,37.5692535
55.6263995,37.5201837
55.6620345,37.4694803
55.6460418,37.659736
55.7844629,37.5707213
55.7461615,37.8227316
55.6244997,37.602011
55.7985607,37.7934668
56.0057002,37.2058636
55.9862577,37.1469838
55.984325,37.1473404
55.797186,37.7983261
55.6044443,37.5926139
55.5505858,37.5563588
55.8811561,37.6939705
55.8860626,37.7014459
55.8806266,37.6947844
55.8868268,37.6901753
55.8069715,37.7137188
55.7930388,37.5596574
55.6536571,37.6098971
55.8953078,37.6035478
55.7881639,37.681574
55.7342287,37.8525298
55.7549621,37.6218197
55.5827056,37.6500118
55.7783532,37.4944623
55.7782156,37.4611547
55.7754234,37.4699986
55.892802,37.5994379
55.7468232,37.7752917
55.746824,37.4089085
55.8622477,37.6199994
55.8707582,37.6412635
55.8508897,37.4126939
55.8465608,37.4183376
55.8499918,37.4172713
55.8562881,37.4786008
55.79766,37.797056
55.8477077,37.423143
55.7385724,37.5457233
55.8378552,37.3809291
55.6148454,37.7210312
55.8638153,37.6810376
55.8091765,37.5298979
55.7100031,37.3921518
55.8112948,37.7296916
55.8140499,37.7335659
55.8116826,37.7297297
55.7217884,37.8135394
55.5973243,37.7235351
55.6837177,37.4913984
55.9839812,37.1760523
55.7204878,37.8220993
55.7580473,37.6235011
55.5850737,37.1868895
55.8249053,37.5633134
55.9768084,37.1608874
55.7234678,37.6104501
55.6384976,37.6638576
55.7221729,37.4178186
55.6072423,37.7246153
55.8904823,37.5911005
55.7876738,37.4646129
55.7887507,37.4535398
55.7896553,37.4616851
55.7493859,37.7180959
55.6589563,37.5138689
55.7960131,37.5179054
55.8073381,37.7067617
55.7363193,37.6957567
55.7695527,37.7153151
55.6475593,37.5958167
55.6964778,37.7355073
55.760217,37.613706
55.610834,37.6079222
55.8379853,37.4026465
55.6589708,37.747877
55.7307096,37.4080234
55.8793566,37.5586772
55.8031922,37.7933954
55.8505484,37.5003292
55.8622183,37.4351707
55.5943435,37.6056198
55.8484284,37.3650292
55.8516275,37.5198362
55.8797817,37.5942906
55.7669097,37.408266
55.6488453,37.6564761
55.6380022,37.7617653
55.6399374,37.7711935
55.6872162,37.5842756
55.6892667,37.5827067
55.5336496,37.5175742
55.7622171,37.6018253
55.8212053,37.8702739
55.7740101,37.6144647
55.7868388,37.7334539
55.8405699,37.3811998
55.8637345,37.5691625
55.8627846,37.6022255
55.6781155,37.602974
55.6449867,37.7345239
55.644127,37.7305113
55.7138838,37.7294332
55.8164844,37.4660115
55.5779312,37.5769058
55.6453701,37.4843132
55.7244355,37.5775255
55.6080482,37.7425218
55.7950189,37.8129469
55.7136247,37.6075526
55.7822013,37.462767
55.6466056,37.2702818
55.7499898,37.567442
55.6343297,37.7457859
55.9834718,37.2338643
55.8507363,37.3480568
55.8518198,37.3475316
55.6325548,37.7468168
55.8532996,37.386693
55.7845957,37.4736486
55.5791447,37.6827503
55.5815264,37.6847231
55.8329669,37.5323554
55.8515863,37.4385198
55.7339681,37.5702253
55.5480125,37.3229662
55.868019,37.6169207
55.7285674,37.5625755
55.7804562,37.666395
55.7906917,37.7496916
55.625405,37.4838585
55.7182337,37.6219511
55.7052349,37.4789048
55.7812365,37.59887
55.6761502,37.4459258
55.9086297,37.5397652
55.6425477,37.6068007
55.7529524,37.8325056
55.6446571,37.3995653
55.8028727,37.5500819
55.7891099,37.4797784
55.8753962,37.7185084
55.6290654,37.7413234
55.7497092,37.5426329
55.8391202,37.5718386
55.7830545,37.7359098
55.829688,37.6662742
55.6523053,37.7679257
55.6765201,37.7674192
55.6537741,37.5778983
55.762241,37.741163
55.7637195,37.7363966
55.8803419,37.6843463
55.7318223,37.4879053
55.7788092,37.8278272
55.6819851,37.7433585
55.8585991,37.6995976
55.5877974,37.663698
55.5889661,37.6655568
55.7346833,37.8308751
55.7035384,37.4734199
55.6696353,37.5529887
55.7180924,37.5793718
55.7757795,37.7086907
55.7007578,37.7591614
55.8245882,37.5232065
55.5888675,37.6125537
55.7796324,37.5249598
55.7815877,37.7073972
55.6940104,37.8175131
55.6758341,37.5407115
55.54614,37.5575371
55.7454239,37.6612505
55.5669087,37.5669637
55.8549197,37.4107705
55.8516326,37.4216694
55.811069,37.7025367
55.812789,37.7167729
55.7117065,37.4214077
55.6008055,37.4818784
55.9991294,37.1922475
55.867651,37.5900189
55.7255907,37.634135
55.7212552,37.4188328
55.8187502,37.7223822
55.5617399,37.5830899
55.8528946,37.6089089
55.719956,37.4287677
55.7841257,37.6895557
55.7937489,37.8052904
55.7720673,37.5941324
55.7692381,37.5833088
55.7712838,37.5866525
55.7687125,37.5808106
55.8949705,37.5300414
55.7450049,37.7933358
55.6843565,37.6859795
55.6845852,37.6868957
55.8267903,37.5203405
55.7963201,37.8126728
55.7481954,37.775194
55.7480422,37.7665531
55.8059076,37.3954441
55.7380464,37.8359799
55.8740361,37.5492632
55.8798133,37.549006
55.8772936,37.5589453
55.8783689,37.5481326
55.7694453,37.4907331
55.7029036,37.7365955
55.6838064,37.7233366
55.6808956,37.7179418
55.8027356,37.6500292
55.7476499,37.5852341
55.7045615,37.569965
55.8511255,37.6788048
55.8800078,37.708031
55.669095,37.4534631
55.7658249,37.7433612
55.6591173,37.4911757
55.6653005,37.4936162
55.788485,37.469819
55.655966,37.5976481
55.5708116,37.450723
55.5475302,37.5656233
55.8700573,37.6570663
55.5747694,37.5801087
55.7654936,37.6699793
55.8513181,37.6459204
55.7233757,37.6916854
55.6167628,37.7279183
55.6188394,37.7307046
55.6218991,37.7271421
55.6137684,37.7334292
55.786997,37.6296027
55.7223953,37.5611564
55.604406,37.6164329
55.7214243,37.5660241
55.7785535,37.7215318
55.7990865,37.5674882
55.5835338,37.6827924
55.8027579,37.5641776
55.7459877,37.6560388
55.783572,37.5596177
55.6493756,37.5672831
55.7410357,37.8517768
55.6679966,37.5902353
55.7757335,37.6137528
55.7619053,37.6282681
55.6364137,37.5980612
55.8272986,37.4448743
55.8790799,37.579451
55.7077903,37.6220823
55.8590019,37.6598454
55.7381331,37.6147249
55.7204211,37.4317546
55.475527,37.3069447
55.6322834,37.5375567
55.8027666,37.4561876
55.8060815,37.4616146
55.7171369,37.7838445
55.8529064,37.5858299
55.7949308,37.5789255
55.7817925,37.4562389
55.8062286,37.7190702
55.8057198,37.7222824
55.8466052,37.4461729
55.7543486,37.5339639
55.6677889,37.543953
55.679872,37.6405309
55.7308781,37.441802
55.7633904,37.6054897
55.6781903,37.7593206
55.8082675,37.6350141
55.8256115,37.8207731
55.6337412,37.5340662
55.5959319,37.5922253
55.7761199,37.493826
55.7292109,37.6774721
55.8179578,37.7243078
55.818593,37.7222249
55.7425846,37.5775625
55.8191883,37.7052222
55.9979889,37.2104576
55.6853438,37.6847231
55.8147923,37.7065196
55.7568223,37.6018195
55.787036,37.491301
55.7922355,37.7803729
55.7072002,37.5780396
55.8005398,37.7199038
55.8930734,37.6630625
55.8398222,37.5732669
55.8401658,37.5745562
55.7741932,37.5460587
55.7785824,37.6664004
55.8673982,37.5260696
55.6260486,37.7360994
55.8191839,37.5788365
55.5383602,37.5370726
55.6437231,37.5108647
55.708388,37.5108421
55.7414453,37.4757129
55.8123278,37.6355435
55.7070147,37.5914353
55.7601669,37.6802406
55.730176,37.7312197
55.7102333,37.5998319
55.5750646,37.6476325
55.5808898,37.6578065
55.7322167,37.4619475
55.5321156,37.5198127
55.7850304,37.5130882
55.7298981,37.6685653
55.9924094,37.2164059
55.9932729,37.2132454
55.5964521,37.3440277
55.5962565,37.3426091
55.7385489,37.674168
55.8294818,37.8172451
55.594002,37.6640238
55.5950859,37.6578122
55.7207068,37.7872204
55.7431733,37.8207594
55.6185233,37.5915351
55.5267407,37.4463214
55.7433969,37.6615617
55.7723123,37.6475405
55.816411,37.7890045
55.8826634,37.5195389
55.7749902,37.8202481
55.7889744,37.8069768
55.4010308,37.4482129
55.3994956,37.4411241
55.400905,37.4504483
55.5057341,37.3331675
55.5698247,37.5788355
56.0001977,37.2089999
55.995724,37.2117502
55.8579179,37.4439146
56.0006381,37.206058
55.742378,37.4298729
55.7680685,37.6468445
55.5723856,37.565422
56.0030028,37.2059946
55.9965351,37.2162265
55.7932267,37.6245408
55.776227,37.6489349
55.7760304,37.6423001
55.7928377,37.7885319
55.8744276,37.6095165
55.8780158,37.5228794
55.8146303,37.8130642
55.9975431,37.236628
55.7653836,37.8332002
55.7595745,37.7951792
55.7695123,37.6697983
55.7855238,37.5957748
55.4071999,37.2059711
55.8208941,37.8229974
55.7944709,37.798487
55.8424429,37.5531719
55.625201,37.6769381
55.9969891,37.218563
55.9891131,37.2271831
56.009128,37.2001081
55.7899154,37.6131922
55.789096,37.6133346
55.8209134,37.5237796
55.775816,37.5331963
55.7195147,37.4181102
55.7406121,37.5916325
55.5120328,37.573815
55.8051549,37.4179907
55.8716313,37.4690486
55.8336707,37.4529935
55.843137,37.4910502
55.6403731,37.6908567
55.821813,37.5800245
55.7663241,37.6107376
55.6369458,37.5984585
55.8231515,37.7570032
55.8215233,37.7516638
55.7962105,37.738815
55.7910525,37.7732825
55.6764812,37.7184675
55.6758338,37.7200853
55.6768132,37.7199964
55.7851534,37.7360868
55.6182621,37.6462992
55.7320053,37.5896874
55.7397641,37.546152
55.8467168,37.4895158
55.7218108,37.4235767
55.8504308,37.4457301
55.7210047,37.4272037
55.7994828,37.8002438
55.8126519,37.5730407
55.7420335,37.7719329
55.7395136,37.7708474
55.7428751,37.4921452
55.7036698,37.6856665
55.7071902,37.6736834
55.7757459,37.6915396
55.7077775,37.4047111
55.7607158,37.6481852
55.7768851,37.6072637
55.650606,37.3881133
55.9844428,37.1565734
55.7923736,37.5792702
55.8457565,37.4390904
55.7932123,37.8109207
55.8715494,37.6835586
55.6780091,37.5289926
55.687055,37.5271541
55.8170191,37.7356846
55.8138298,37.5991127
55.7095476,37.4709396
55.708631,37.3941503
55.855038,37.65313
55.7175357,37.4141378
55.7270051,37.5613776
55.5916429,37.3661099
55.7700924,37.6319832
55.799884,37.7815875
55.7662895,37.6310922
55.6651266,37.4812476
55.6779984,37.5076934
55.7492218,37.6624399
55.7514498,37.5838036
55.7661497,37.6214882
55.7753994,37.5891613
55.7762542,37.5963245
55.7855566,37.6360021
55.796989,37.5414657
55.8336279,37.4864487
55.8550824,37.6837878
55.8866816,37.5436463
55.847708,37.5728631
55.7352533,37.4862627
55.5739305,37.6690941
55.7576746,37.6337586
55.7374844,37.8291262
55.7536144,37.6380784
55.7646265,37.6561611
55.7616347,37.6495899
55.7634716,37.6551455
55.7962176,37.7874089
55.6202867,37.6577317
55.6906235,37.5637549
55.7569322,37.5993027
55.7305972,37.5900784
55.7587675,37.5213939
55.7026975,37.7825293
55.8101267,37.8285474
55.9792897,37.1664292
55.7794457,37.7299732
55.7867378,37.5718656
55.663295,37.4871928
55.6638241,37.4855259
55.6634811,37.5194853
55.8160926,37.5908414
55.74526,37.5580321
55.693275,37.5744012
55.7405644,37.6170615
55.7402319,37.8258955
55.8503298,37.4499596
55.8539101,37.4209345
55.8818838,37.6558606
55.663296,37.5192046
55.6726256,37.5080285
55.8068935,37.7274949
55.8038656,37.5657747
55.6652325,37.5097465
55.8004252,37.797784
55.8508755,37.5966025
55.8548795,37.6083572
55.7449519,37.6791355
55.7439834,37.5469122
55.6726782,37.5549776
55.8280602,37.3507133
55.8084624,37.6446855
55.6585547,37.472836
55.6641233,37.5119169
55.6778506,37.4899753
55.9055123,37.3848953
55.7504544,37.4978415
55.6420865,37.5422512
55.8081352,37.5104887
55.8051011,37.8190241
55.8155748,37.5692457
55.8311671,37.571991
55.6856355,37.7378407
55.6786703,37.6441726
55.7086251,37.819168
55.6842023,37.5688969
55.7579968,37.548115
55.7946756,37.7852833
55.9706887,37.1524141
55.9778498,37.1548258
55.8928212,37.5911724
55.6368977,37.6525736
55.8328128,37.6522327
55.7305008,37.4155597
55.7595101,37.6458759
55.7677238,37.6007297
55.7911488,37.8183162
55.690233,37.4508425
55.801919,37.5080013
55.7612106,37.6471774
55.760766,37.6462899
55.6638922,37.4861223
55.873562,37.6380554
55.7244154,37.4371011
55.5975239,37.6044726
55.7986354,37.7188713
55.7681974,37.6067553
55.5717309,37.4516565
55.6878799,37.8576675
55.5792619,37.1273336
55.6362288,37.3483557
55.4653849,36.9394931
55.7112849,37.6124482
55.7980868,37.7427337
55.6225239,37.6675008
55.7586966,37.6003021
55.763851,37.833148
55.7965975,37.8137409
55.7400701,37.5306865
55.5729817,37.4733937
55.7702585,37.6086907
55.9834127,37.2337146
55.9838947,37.2327464
55.9840003,37.233952
55.7539813,37.6061651
55.6726104,37.6552598
55.7377752,37.6312972
55.6864085,37.8548027
55.6973857,37.8485706
55.6866309,37.8584196
55.6991378,37.8547731
55.677836,37.8548617
55.7027121,37.8479741
55.6832781,37.9275417
55.6839003,37.9283855
55.6697725,37.6263901
55.7332987,37.5924418
55.7388808,37.6341872
55.5965737,37.5899669
55.6186908,37.5832322
55.7762329,37.5944688
55.7402891,37.3960093
55.842982,37.5474058
55.8422966,37.5480079
55.5943369,37.5994761
55.7426707,37.6744114
55.6593383,37.6078488
55.7975133,37.6077516
55.8356301,37.5264617
55.7322559,37.671958
55.7752957,37.4889767
55.7560518,37.7768106
55.8927247,37.6716002
55.5852667,37.6941118
55.6379565,37.6719831
55.7601343,37.4197269
55.8290162,37.5183884
55.749641,37.7847708
55.7530723,37.7842068
55.8080299,37.7138095
55.7592465,37.4087737
55.4701507,37.2904595
55.6872256,37.573612
55.7466737,37.4944008
55.7925362,37.787194
55.7661519,37.5916941
55.6417406,37.3346707
55.8105057,37.8140032
55.6516315,37.5536294
55.6820746,37.5884939
55.6335509,37.5348799
55.6040534,37.5977026
55.8064708,37.7700911
55.6795416,37.6664811
55.6798441,37.6665268
55.7951809,37.5770825
55.8361251,37.4900108
55.7097225,37.7691536
55.6055421,37.7161173
55.8808772,37.644841
55.841051,37.455589
55.7335834,37.8617738
55.6382126,37.5333047
55.7422573,37.5793292
55.7051856,37.585935
55.4657917,36.9396536
55.783702,37.3594639
55.3150677,37.1805347
55.6229199,37.6059874
55.983483,37.1736171
55.7336468,37.6258087
55.707464,37.6568804
55.6214506,37.6057882
55.7184159,37.6768175
55.8200513,37.7003218
55.7519043,37.5923548
55.7516802,37.8021551
55.746428,37.7955885
55.6682881,37.6484842
55.7194659,37.7396118
55.7546121,37.5686094
55.6358839,37.7411445
55.3191716,37.1538423
55.3202365,37.1571153
55.4927343,37.3217759
55.6239536,37.7072819
55.9776344,37.1634128
55.6535978,37.4896481
55.6952508,37.6112296
55.7925639,37.511718
55.7759839,37.6592686
55.7793565,37.6650972
55.4864913,37.2963942
55.7501726,37.5787328
55.7313207,37.7179128
55.6036168,37.5228838
55.7829885,37.6426697
55.6801281,37.6235711
55.7134957,37.6701139
55.9916161,37.2260064
55.6215542,37.4743916
55.3436978,37.1731023
55.7783322,37.5116756
55.7182115,37.596482
55.6569746,37.604314
55.7411134,37.6644562
55.8268735,37.4453155
55.8004505,37.3960257
55.6651369,37.6254678
55.7081018,37.642195
55.7918016,37.6593735
55.7463799,37.6712439
55.8170833,37.8281817
55.6347383,37.6586384
55.7801753,37.7161255
55.8127957,37.7066472
55.8172881,37.6961946
55.7046893,37.7787539
55.6821416,37.5169751
55.7329653,37.7114101
55.8059109,37.507174
55.846915,37.4987632
55.7156852,37.7788666
55.8641,37.5024
55.7888579,37.4716106
55.7101584,37.6234687
55.7975765,37.6070295
55.74325,37.637747
55.7119533,37.8985339
55.7452041,37.7974307
55.6410637,37.6562209
55.8606464,37.6933316
55.7207462,37.4372043
55.6985134,37.5512597
55.7137059,37.4539543
55.7160677,37.456619
55.7592773,37.6323907
55.7690425,37.6304337
55.7181367,37.453331
55.7671329,37.8286469
55.7580899,37.7951882
55.7624916,37.7920264
55.7931617,37.7735991
55.7603421,37.6212011
55.7596797,37.6123951
55.7713809,37.7311065
55.7328116,37.6776434
55.6757849,37.5314124
55.7901404,37.6086895
55.6980756,37.3937278
55.7092229,37.8916534
55.7088597,37.8898298
55.808298,37.4077603
55.7408323,37.6704832
55.7718676,37.6755895
55.8306958,37.3540774
55.8357236,37.3533738
55.6610199,37.7761286
55.6598404,37.753171
55.7105681,37.7699747
55.7074943,37.7683837
55.8108119,37.403982
55.7203998,37.4343421
55.8077329,37.5729632
55.725721,37.4648753
55.7117483,37.7773512
55.7437341,37.4218885
55.7966631,37.4652165
55.7982877,37.7235118
55.5809715,37.6425785
55.7150465,37.7586354
55.7038108,37.7736995
55.6612726,37.6278282
55.6929099,37.6091819
55.7619912,37.5644664
55.7001352,37.7674797
55.7071533,37.7560859
55.598767,37.6197181
55.7616836,37.5688369
55.5931031,37.6119525
55.5948655,37.6137653
55.8490129,37.439107
55.5995945,37.608413
55.6009583,37.6089055
55.8238233,37.7560916
55.7656696,37.602861
55.7922354,37.788059
55.8607406,37.4834341
55.7492146,37.785047
55.8600239,37.489344
55.7618093,37.7777413
55.8034802,37.8146306
55.8035147,37.8132761
55.8779559,37.4863269
55.7053597,37.6149026
55.7229767,37.4363105
55.8030875,37.5458826
55.8175542,37.4967016
55.6659605,37.5490143
55.7742655,37.6043272
55.6481126,37.5783158
55.7431763,37.6536005
55.7427962,37.6539419
55.5787159,37.6664238
55.7363464,37.4985014
55.6400427,37.5327574
55.7847583,37.5774658
55.6236022,37.7167791
55.7445831,37.6300974
55.5950509,37.5416101
55.8646812,37.6848505
55.7956524,37.5115832
55.7750793,37.6851359
55.4793007,36.9169362
55.7140619,37.7836004
55.7630468,37.778674
55.798929,37.7351482
